primary_type	name	slug	lead_text
sand_beach	御津臨海（豊川浄化センター埋立地）	mito-rinkai	三河湾に面した豊川・佐奈川・音羽川の河口が重なる埋立地で、岸壁の沖側は全域砂地が広がっています。クロダイはテトラ帯からのフカセ釣りや前打ち、河口部でのブッコミ釣りで狙われており、波立って濁りが入った日が好機とされています。テトラ帯のちょうど中央付近には工業用水の流れ込みがあり、地形・水流の変化が重なる一級ポイントとして常連に知られています。ハゼは汽水域となる河口方面が好ポイントで、夏の数釣りシーズンはミャク釣り、秋になるとチョイ投げへシフトするのが地元流です。夏期の土日祝日は朝早めに向かうのが鉄則になっています。
sand_beach	恋路ヶ浜（伊良湖灯台周辺）	koijigahama	遠州灘の潮流が岬先端にぶつかるこのエリアは、潮通しが良い分、波も高くなりやすい点を頭に入れておきましょう。
sand_beach	旧吉田邸下	kyu-yoshida-tei-shita	大磯海岸の砂とゴロタが混じり沈み根が点在するサーフで、葛川の払い出し周辺に底の変化が集中するのが旧吉田邸下の特徴です。上げ潮の時合にメジナやクロダイの活性が上がりやすく、潮止まりを境にアタリがぴたりと遠のく傾向が常連の間では知られています。スペースが狭く人気が高いため、夜明け前の3時頃には釣り座が埋まり始めます。川の払い出し際は特に根掛かりが多い点も覚えておきたいところです。
sand_beach	材木座海岸	zaimokuza-kaigan	鎌倉・滑川河口のすぐ東に広がる遠浅の砂地サーフで、相模湾からの南うねりが入りやすい地形です。キスが多く居つく6月以降、それをベイトにしたマゴチの接岸も本格化します。遠浅ゆえに水深が出るのは沖側のかけ上がりで、常連勢は朝マズメの潮が動く時間帯にこの沖目のブレイクラインを意識して釣り座を構えます。日中はサーファーや海水浴客で賑わうため、人の少ない夏の早朝が狙い目です。
sand_beach	柳島海岸	yanagishima-kaigan	相模川河口の東側に位置する茅ヶ崎の砂浜で、比較的遠浅ながら川の影響で地形変化に富んでいます。河口付近に絡む砂州や石積みの護岸まわりはベイトが豊富で、春先にイワシが接岸するタイミングでヒラメが浅場に差してきます。常連アングラーが朝マヅメ狙いで訪れる時期は4月前後が多く、夜明け前から立ちこみ、夜が明けた後も粘る釣り人の姿が見られます。雨後は相模川の濁りをモロに受けやすい点は、ベテランなら誰もが気にするポイントです。
sand_beach	栖原海岸	sudahara-kaigan	ガッチョ（ネズッポ）が釣れるような場所は底質がきれいな砂地である証拠で、カレイ狙いにも好条件が整っています。
sand_beach	梅沢海岸	umezawa-kaigan	二宮町の砂利混じりのサーフで、遊泳・サーフィン禁止のため夏場もサーファーと競合せず釣りに集中できる西湘の一角です。底質は砂地と根が混在していて、梅沢堤防の東側が砂地主体のマゴチポイントとして知られています。4〜5月にイワシが岸近くへ大量接岸するタイミングが常連たちの狙い目で、朝まずめに合わせて入釣する地元アングラーの姿が目立ちます。海岸中央部には沈み根が点在しているため、根掛かりには注意が必要です。
sand_beach	森戸海岸	morito	葉山町の相模湾側に広がる遠浅の砂礫浜で、森戸川河口から葉山マリーナ方向に延びるサーフがシロギスのメインポイントです。全体的に水深が浅く、飛距離を出しても釣果が伸びにくい地形のため、常連はちょい投げ主体で釣り座を選んでいます。海水浴場が閉まる17時以降、サーフ側でのアタリが増える傾向があります。9月を過ぎると水温低下とともにキスが一気に遠のくため、シーズンは実質6〜8月が核心です。
sand_beach	津久井浜	tsukui	三浦半島の相模湾に面した広大な砂浜サーフ、津久井浜。底質は砂地が主体ながらところどころに藻が点在していて、根掛かりの要因になる一方でシロギスの好む環境を作り出しています。シーズンは4月〜10月頃がメインで、常連さんは波打ち際から15〜35m圏内を丁寧に探るスタイルが多く、12月でも中潮前後に数釣りが成立するほど魚影が濃い場所です。その日のヒットゾーンのズレが大きいのがこの浜の特徴で、足を使ってポイントを見極めることが釣果を左右します。
sand_beach	海の公園	umi-no-koen	横浜市金沢区に広がる約1kmの人工砂浜で、東京湾内湾の穏やかな海に面しています。底質は砂泥地で根がかりがほとんどなく、投げ釣りでのロストを気にせず竿を出せるのが特徴です。水深は浅めで3〜4m前後、カレイを狙う常連は水温が下がり始める11月頃から通い始め、産卵後の荒食いが始まる3〜4月の「花見カレイ」期まで足を運びます。夏は潮干狩り客で賑わう浜も、晩秋以降は釣り師の独壇場になります。朝マズメに潮変わりが重なるタイミングが狙い目です。
sand_beach	片瀬東浜（江ノ島）	katase_east	江ノ島東側に広がる相模湾のサーフで、底質は全面サラサラの砂地。遠浅の地形が続き、水深は浅めです。夏の海水浴シーズンは竿を出せるエリアが限られるため、常連は海水浴客が引けた9月以降を本番と捉えています。この時期になると岸寄りでもシロギスの群れが濃くなり、波打ち際近くを丁寧に探ると連続ヒットが出ることも。キスを追いかけるマゴチやヒラメが混じるのもこの浜ならではで、秋口に通い詰める投げ師が少なくありません。
sand_beach	片瀬西浜（江ノ島）	katase	江ノ島大橋の西側に広がる相模湾の遠浅サーフです。砂底主体で根がかりが少なく、足もとの水深は3m前後とかなり浅め。シロギスを狙う常連の多くは夏の海水浴シーズンを避け、サーファーが引いた日没後か早朝に竿を出します。境川河口寄りのエリアは砂の堆積による地形変化があり、キスが溜まりやすいポイントとして知られています。秋の落ちギスの時期は岸寄りの浅場でも反応が出ることがあり、ヒイラギやメゴチも多く混じります。
sand_beach	由比ヶ浜	yuigahama	相模湾に抱かれた遠浅のサンドボトム。夏の海水浴期間（7〜8月）は実質釣り不可ですが、9月以降は人が引き、マゴチを狙う地元勢が浜に戻ってきます。滑川河口を境に西側の鎌倉海浜公園前がひとつの目安で、河口まわりにはシロギスが溜まりやすくマゴチのベイトが安定して入ります。全体的に水深が浅い遠浅地形のため、満潮前後に水深が稼げる時間帯を狙い、朝まずめに合わせて入るのが地元アングラーの定番スタイルです。
sand_beach	白崎海岸	shirasaki-kaigan	この釣り場は現在、公園内が釣り禁止・立入禁止となっています。
sand_beach	相良港・さがらサンビーチ	sagara-ko	駿河湾に面した牧之原市の相良港は、萩間川の河口に築かれた漁港で、全体的に遠浅な地形が特徴です。南側に広がるさがらサンビーチは細かい砂底が続くフラットなサーフで、シロギスは初夏を中心に釣果が出やすく、海水浴シーズン（概ね7〜8月）は入釣できないため、春先から6月と9月以降が常連の狙い目です。クロダイは港の外側テトラ帯が好ポイントで、春に大型、秋には小〜中型の数釣りが楽しめます。また、萩間川の河口絡みでクロダイやキビレも狙え、地元の常連客が波止に並ぶ光景も見られます。港内の水深は概ね3〜3.5メートルと浅めです。
sand_beach	秋谷海岸	akiya	三浦半島西岸に位置する秋谷海岸は、立石公園に隣接した砂礫まじりのサーフです。前田川河口の払い出し周辺に地形変化がつきやすく、キスが差してくる6〜9月は「照りゴチ」を狙うアングラーが早朝まづめに入ります。釣り人がほとんどいない平日は広めに歩いてポイントを探せる余裕があり、隣の長者ヶ崎や秋谷漁港ほど混まないのが特徴です。根が点在する地形はキスも含めたベイトが溜まりやすく、マゴチの実績が出やすいエリアとして知られています。
sand_beach	菊川河口・大東海洋公園	kikugawa-daito	掛川市を流れる菊川が遠州灘へ注ぐ河口エリアで、右岸側には国安海岸と呼ばれる遠浅の砂泥サーフが広がっています。水深は波打ち際から40m沖でも1.5m前後と非常に浅く、干潮時はさらにシャローになります。スズキのハイシーズンは春と秋から初冬にかけてで、地元の常連はウェーダーで立ち込んでキャストするスタイルが主流です。水門付近は流れ込みで底が掘れており、魚が着きやすいポイントとして知られています。河口には複数の水路の合流があり、流れに変化が生まれる場所を丁寧に探ると釣果につながりやすいです。
sand_beach	赤沢海岸	akazawa-kaigan	伊東市最南端に位置する東伊豆・赤沢海岸は、両サイドをゴロタと岩場に挟まれた小さな浜で、波打ち際には急なブレイクが入ります。テトラ沖35m付近で水深約10m、底質は砂泥に石や根が混じる急深地形です。アオリイカは10月1日解禁（禁漁は4月〜9月末）で、晩秋以降にキロアップの実績もある通好みのポイント。北東風が吹く日は漁港側が風裏になりやすく、夕マズメから夜にかけて狙うのが地元流です。冬〜春はクロダイ・メジナ狙いのフカセ師も増え、ゴロタ際を丁寧に流す釣り人の姿が目立ちます。
sand_beach	辻堂海岸	tsujido	茅ヶ崎と鵠沼海岸の間に広がる辻堂海岸は、砂地底が続く遠浅のサーフです。西湘エリアと比べると知名度こそ控えめですが、マゴチの実績はしっかりあります。特に西駐車場（しょうなんの森付近）から西寄りのエリアはサーファーが少なく、常連アングラーが好んで入る穴場。朝マズメの早朝帯を狙って訪れる釣り人が多く、4月下旬の大潮の朝に50cm超のマゴチが仕留められた釣行記も残っています。夏場は日の出直後しかスペースが確保しにくくなるため、日が高くなる前の時間帯が勝負どころです。
sand_beach	道無	domu	真鶴半島に位置する道無は、岩礁帯と砂地が混在する底質の地磯です。カジメが茂る根回りはアオリイカの好ポイントで、西湘・真鶴エリアはキロアップの実績が神奈川でも際立つエリアとして知られています。秋口からはエギングとヤエン釣りの両方で地元勢が通い、夜間に磯際へ回遊してくるアオリを狙うヤエン師の姿も見られます。春の産卵期にかけても大型の期待があり、クロダイ・メジナのフカセ釣りも通年で成立します。
sand_beach	部原海岸	hebara-kaigan	千葉県勝浦市に位置する、部原港から御宿港まで全長約2kmにわたって続く砂浜のサーフです。底質は砂地で、波が高くサーファーが多いぶん、竿を出せるスペースは御宿寄りのエリアが中心になります。シロギスは満潮前後の朝まづめ、4色前後のラインにアタリが集中する傾向があり、干潮時でも実績があることから常連は潮位の変化を見ながら立ち位置を細かく変えています。夏から秋にかけてシロギスの数釣り期が続き、秋から初冬にかけてはヒラメのシーズンに入ります。イワシなどのベイトが接岸しているタイミングがヒラメの活性のカギで、ベイトの有無が釣果を大きく左右します。
sand_beach	酒匂海岸（小田原）	sakawa	酒匂川河口を抱える西湘の急深サーフで、岸から40〜50m付近にブレイクラインが形成され、そこから先はなだらかなカケ上がりが続きます。サーフ中央部には断続的なテトラ帯が入り、ベイトが身を隠しやすい地形です。砂地にはピンギスが豊富で、それを追うヒラメの魚影の濃さは地元常連のあいだで知られています。夏〜秋の朝マズメが定番ですが、水温が安定する冬の「寒ビラメ」狙いでも実績があり、河口周辺には年間を通じて竿を出すアングラーが絶えません。
sand_beach	野島公園	nojima-koen	横浜市金沢区・平潟湾の入口に浮かぶ野島公園。宮川・侍従川・鷹取川が流れ込む汽水域で、遠浅の地形が広がります。岸壁から30mほどは岩盤と牡蠣殻帯が続き、その先の澪筋を超えると砂泥底へと変わります。水深は1〜2m前後と浅く、干潮時は釣りが難しいため、常連は満潮の上げ7分を狙って通います。メジナはシモリ根の海藻まわりにつきやすく、1〜4月のバチ抜けシーズンにはクロダイともども活性が上がる傾向があります。
sand_beach	金田みたて海岸	kaneda-mitate-kaigan	千葉県木更津市、盤洲干潟に面した金田みたて海岸は、砂泥底が続く典型的な遠浅サーフです。東京湾内湾特有の大きな潮位差の影響を受けやすく、大潮の干潮時にはかなり沖まで干出するため、竿を出せる距離とポイントが潮まわりごとに変わります。干潟周辺ではハゼやクロダイの実績があり、上げ潮が効き始めるタイミングを狙って通う地元アングラーの姿も見られます。夏場はシロキスの実績もある砂底帯が手前から広がっています。
sand_beach	金田海岸	kaneda-kaigan	三浦半島・金田湾に面した砂地のサーフです。ルアーが届く範囲は水深3m前後のシャロー帯が続き、夏場にマゴチを狙う常連は早朝と夕方に竿を出すことが多く、ボートが出る時間帯を避けるのが定石とされています。北部のボッケ埼周辺では根が点在してメゴチが濃く、釣れたメゴチをそのまま泳がせに切り替える釣り人も見られます。南部の川の河口付近は春先と晩秋に大型カレイの実績があるポイントです。
sand_beach	高洲海浜公園	takasu-kaihin-koen	浦安・高洲の約1km護岸は、岸壁直下にテトラが沈むため足元チョイ投げができず、10m以上の投げが基本スタイルです。ハゼの好機は5〜10月で、公園東端に流れ込む境川河口の砂泥底が地元常連の定番ポイント。上げ潮が効き始める時間帯に人が集まる傾向があり、テトラをかわせる4m以上の竿が必須です。
sand_beach	鮫島海岸	samejima-kaigan	静岡県磐田市に位置する鮫島海岸は、天竜川河口と太田川河口のほぼ中間に広がる遠州灘のサーフで、周辺エリアと比べると波打ち際からやや水深があるのが特徴です。底質は全面砂地で、ワンド状に地形が変化している箇所があり、常連はそうしたくぼみにシロギスが入るタイミングを見計らって入釣します。シロギスシーズンは初夏から秋口がメインで、潮が動くタイミングに数釣りの実績が高く、地形の変化を読みながら仕掛けをさびくのが地元流です。サーファーも多く利用するため、混雑しやすい休日の朝は特にキャスト方向への注意が必要です。
breakwater	くじ港（西浦漁港）	kuji-ko	堤防の外側は足場が高めで細いため注意が必要ですが、内側は足場が低く釣りがしやすい環境です。堤防の付け根付近にはちょっとした浜もあります。
breakwater	なぎさ公園・新井堤防	nagisa-kouen	この釣り場は2023年に立入禁止となりました。
breakwater	アイクル	aikuru	横須賀・追浜の長浦港（深浦湾）に面したアイクル裏の護岸。足もとの水深は3〜4mほどで、沖にはゴロタや漁礁が点在し、海底は岩場に藻がびっしり茂る磯的な地形です。カサゴやメバル、アイナメといった根魚が護岸際にしっかりついており、ヘチ狙いの常連が通うのは日没前後の時間帯。透明度が高く小魚の回遊も目視できることもあり、秋口にはアジやサバが寄ってくる夕マヅメも見逃せません。沖を狙うと根がかりしやすいため、壁際とその周辺が実績の高いポイントです。
breakwater	トンビ磯	tonbi-iso	葉山・大浜と長者ヶ崎の境に位置するトンビ磯は、名前は磯ですが実態は磯とテトラが絡む小規模な防波堤です。水深は全体的に浅めで、特に御用邸側（堤防右手）は根がきつく投げ釣りでの根掛かりが多発するエリア。磯周りにはメジナをはじめクロダイ・カワハギ・ウミタナゴが付き、魚影は割と濃いと地元では知られています。夏の海水浴シーズンは竿を出しにくいため、常連が通うのは秋から春にかけて。テトラ際のウキフカセが主流です。
breakwater	中の島公園	nakanoshima-koen	木更津港内に浮かぶ中の島公園は、周囲が遠浅の干潟に囲まれた木更津エリアの中でも、大型船の航路となる中の島大橋の橋脚まわりに水深が確保された数少ない護岸スポットです。島全体の水深は2メートル前後と浅めですが、砂地の海底にはマハゼが密集しやすく、ハゼの天敵も少ないため夏から晩秋にかけて通い続ける常連が絶えません。橋側（大型船が通る航路寄り）の護岸は周囲より水深があり、満潮前後に良型が寄りやすいと地元釣り人の間で知られています。落ちハゼシーズンの秋口には護岸の定番ポイントとして定評があります。
breakwater	中洲漁港	nakasu-gyoko	南知多町の伊勢湾岸に位置する中洲漁港は、すぐ隣に豊浜漁港がありながらも訪れる釣り人が少なく、知る人ぞ知る穴場的な存在として地元アングラーの間で知られています。クロダイ狙いの常連が好む釣り座は白灯台の先端付近で、海草の切れ間にエサをじっくり送り込むスタイルが定番です。大突堤の南側には藻場が広がっており、春の乗っ込み期には40cmクラスの実績が上がることもあります。夜釣りでは夕刻から夜9時頃の時間帯に北の小突堤へ足を運ぶメバル狙いの常連の姿も見られます。
breakwater	倉舞港・松島突堤	kuramai-matsushima	蒲郡市西浦半島の先端近くに伸びる松島突堤は、三河湾の潮通しのよさが際立つポイントです。突堤の中腹あたりは砂地、松島周辺はゴロタ岩が広がる複合底質で、クロダイはフカセや前打ちで満潮前後の潮が動く時間帯が狙い目とされています。メバルは突堤先端テトラ周りの岩礁帯に居付いており、夜間の実績が高いと地元で知られています。アオリイカは秋口の新子シーズン（9〜10月）に堤防先端部でエギングの墨跡が確認されています。
breakwater	前原	maebara	加茂川河口に隣接したヨットハーバー兼漁港が前原フィッシャリーナで、3本の堤防それぞれに異なる特徴があります。北側・中堤防の先端付近は船道に面して水深が深く、常夜灯もあるため夜間のアジングが常連に人気です。アジは朝夕のマヅメが基本ながら昼間の釣果報告もあり、近隣の近江屋釣具店によると入り始めは5〜6月ごろが目安。南堤防の外海側は底質が砂地で、シロギスは朝から夕方の時間帯に実績があります。加茂川河口に近い外側は砂浜地形でスズキの回遊も確認されており、夏から秋はイナダなど青物の回遊も見込めます。
breakwater	加太漁港	kada-gyoko	友ヶ島水道に面した加太漁港の大波止は、紀淡海峡の潮流が直撃する地形で、関西随一の大物フィールドとして知られています。大波止の外向きには沖30〜50センチほどのカケアガリがあり、春と秋〜初冬にかけてマダイが集中するポイントです。常連は撒き餌をヌカ主体のダンゴに近い配合で作るカゴ釣りスタイルが主流で、餌取りが増える夏場は紀州釣りに切り替える人が多いです。アジは朝まずめのサビキやアジングで狙われ、夜間は港内でもよく回遊します。冬の平日でも釣り座が埋まるほどで、早めの場所取りが常連の間では鉄則になっています。
breakwater	和歌浦漁港	wakanoura-gyoko	和歌浦湾の奥、片男波海浜に隣接する漁港で、紀州釣りのメッカとして地元アングラーに知られた存在です。漁港南側から沖へ伸びる西堤防の外側には大型テトラが入っており、クロダイは落とし込みで狙うスタイルが主流です。東堤防は外海側が開けて潮通しもよく、アジは5〜6月ごろから中層以下に入りはじめ、15〜17cmの良型がコンスタントに出る時期があります。スズキは港内各所で実績があり、夜間の岸壁際でも気配が出ます。
breakwater	堺旧港（堺旧港緑地）	sakai-kyu-ko	堺市堺区に位置する旧港緑地は、整備された護岸沿いにクロダイを狙う地元アングラーが通い続ける都市型の釣り場です。湾奥は水深1〜2ヒロほどと浅く、棚を底付近に合わせてシモリを丁寧に探るスタイルが定着しています。チヌやキビレの活性は6月ごろから上向き始める傾向があり、日中はエビ撒き、夜間はアオイソメのウキ釣りで狙う常連も多いとか。旧堺灯台の立つ風景の中、落とし込みやヘチ釣りでコツコツ足で探っていくのがこのポイントの流儀です。
breakwater	多奈川小島漁港	tanagawa-kojima-port	大阪府最南端・岬町多奈川の小漁港です。紀淡海峡に面し潮通しがよく、水質の清澄さが特徴。波止は足もとから水深があり、コーナー付近のテトラ際がクロダイの主戦場で、夏〜秋にフカセ釣りや紀州釣りで狙う常連の姿が目立ちます。外向きは潮当たりが強く良型が出やすい一方、内向き護岸はフラットで足場も低め。冬〜春にかけてはエビ撒き釣りでメバル・ガシラが混じります。周囲に住宅が近く、夜間は静かな釣りが暗黙のルールです。
breakwater	宇津江漁港	udue-gyoko	渥美半島の内側、三河湾に面した小さな漁港です。港内は川の流れ込みがあり、クロダイの魚影が濃いエリアとして知られています。メバルは「タケノコメバル」と呼ばれる20cmを超える型が混じることもあり、冬の根魚釣りに定評があるL字堤防のテトラ帯が主なポイントです。港全体は遠浅で干潮時には水深がかなり浅くなる地形のため、クロダイは堤防先端付近でのテトラ際を狙う落とし込みスタイルが主流。隣接する砂浜寄りの沖は砂地になっており、シロギスはこのエリアへのちょい投げで実績があります。
breakwater	尾鷲港・天満浦堤防	owase-tenman	熊野灘に面した尾鷲湾の最奥部から沖側へ向けて延びる天満浦堤防は、尾鷲港で最も人気の高いポイントです。堤防の沖側は足場が約6メートルと高く、内側と沖側どちらも砂地が広がっています。夏から秋にかけては堤防内側でアジのサビキ釣りが盛んで、常連は付け根にある常夜灯周りの夜間を狙うスタイルが定番です。クロダイは内側での紀州釣り（団子釣り）の実績が高く、春から秋が通いどきです。手前に積まれた大型テトラはメジナの好ポイントで、テトラ際にウキを入れる釣り人が集まります。リアス式海岸の地形が生む潮通しのよさから魚影は常に濃く、真冬でも魚が途切れにくいと地元で知られています。
breakwater	平作川河口	heisakugawa-kako	三浦半島・久里浜の平作川河口は、遊漁船の航路にもなっている船道が中央をえぐり、導流堤先端は干潮時でも水深3.5〜4メートルほど。川側は砂地、海岸側は藻と岩礁が混じる底質で、堤防の左右で地形が大きく異なります。クロダイは潮通しのよい先端付近に集中しており、敷石周りへの落とし込みやぶっこみが実績高め。梅雨明け以降に活性が上がり、濁りが入ったタイミングは特に動きが活発になると地元アングラーの間でよく語られています。
breakwater	日置川河口	hiokigawa-kako	白浜町塩野の日置港に隣接する河口釣り場です。河口部のテトラ帯は足元水深約2m・沖10mで4〜6mと変化があり、下層に海水が入り込む構造から国道42号線の橋より上流までクロダイやスズキが遡上します。対岸の赤灯・白灯エリアは水深10m超で大型クロダイの実績で地元に知られており、夏場はエサ取りが増えるためサナギを用意しておくと有利です。ハゼは河口の砂底エリアで夏から秋にかけて狙え、投げ釣りのポイントも広く確保されています。
breakwater	日置漁港	hioki-gyoko	白浜町日置の漁港で、すぐ南側を日置川が紀伊水道へ注ぐ河口に隣接しているのが最大の特徴です。川と海の水が混じり合うエリアにあるため周年を通じて魚影が濃く、アジ・クロダイ・アオリイカのほかグレやキス、スズキも交じります。漁港には常夜灯があり、夜間から夜明け前後の時間帯にエギングでアオリイカを狙う地元アングラーが多く集まります。クロダイはフカセ釣りの実績が高く、特に夕マズメに活性が上がる傾向があります。
breakwater	有滝堤防・外城田川河口	aritaki-teibou	三重県伊勢市、外城田川の河口に沿って伊勢湾に向かって伸びる有滝堤防。堤防幅がゆったりと広く、平らな足場が確保されています。川側は粒子の細かい砂地で水深が浅く、伊勢湾側のほうが水深があります。堤防の3分の1ほどまでは消波ブロックが入り、チヌやガシラの魚影が濃いエリアです。サバやアジなど回遊魚が回り始める5〜6月から地元の常連が増え、キスは夏から秋にかけてが盛期。カレイを狙うなら11月〜3月が目安です。早朝からサビキで入る地元勢の姿が目立ちます。
breakwater	検見川浜突堤	kemigawahama-tottei	検見川浜に向かって弧を描くように伸びる東突堤は、外向き手前10m以内に根が入る地形で、内向きは水深3〜4mのフラットなサーフです。タチウオは夏から秋にかけて回遊し、常連の間では夕まずめよりも20時前後に活性が上がるタイミングが定着しています。電気ウキやタチウオテンヤで狙うアングラーが多く、1メートル超えの実績もあります。イナダより長期間狙え、夜釣りメインのぶん先端付近でも釣り座が落ち着きやすいです。
breakwater	油壷	aburatsubo	三浦半島の西端に位置する油壷は、三方を丘に囲まれた入り江で、湾内は湖面のように静かで波がほぼありません。底質は砂泥地で、水深はかなり浅め。験潮場や東大臨海実験所下などの地磯では、ポンプ小屋周辺の根際でフカセを入れるとメジナの顔が見やすく、秋口から冬にかけては型のいいクロダイも出ます。アオリイカは三浦半島でも有数のエギングスポットで、9月中旬〜10月が地元勢の間では本命シーズン。朝夕のマヅメを外さない人が多いです。
breakwater	湊川河口	minatogawa-river-mouth	ハゼは河口の砂泥底に周年居着いており、秋口にかけてサイズが揃ってきます。水深が浅い分、潮位の高い時間帯に合わせて立ち位置を調整するのが常連流です。
breakwater	湯河原海浜公園	yugawara-kaihin-koen	神奈川県最西端、千歳川の河口に隣接する湯河原海浜公園は、護岸直下にブロックが敷き詰められているため手前の水深が浅く、日中はかなり細いハリスを使わないとメジナに見切られやすい場所です。メジナやクロダイは沖のテトラ帯寄りに着く印象が強く、60〜70m先には沖堤防の役割を果たす護岸帯があり、その周辺が好ポイントとなります。9月・11月は釣果報告が多く、常連勢は朝6時台と10〜14時台に合わせて入ることが多いようです。
breakwater	田ノ浦漁港	tanoura-gyoko	冬から春にかけてはメバルの好期で、地続き一文字の姥岩まわりを中心に、シモリが点在する遊歩道の波止や港内の常夜灯まわりがカサゴ・メバルの実績エリアです。
breakwater	白谷・片浜海浜公園	shirotani-katahama	田原市渥美半島の三河湾側に面した公園で、砂浜を挟むように南北に石畳状の護岸が延びています。底質は全体的に砂地で水深は浅め、突堤の先端付近が人気ポイントです。シロギスは夏が主シーズンで、南面の遠浅エリアでは80m前後を流す常連の姿も見られます。クロダイは夜釣りの実績が多く、地元では日没後から満潮にかけての時間帯に良型が出やすいパターンが知られています。場所によって根がかりしやすい箇所があるため、投げる方向には注意が必要です。
breakwater	相模川河口	sagamigawa-kako	湘南大橋の橋脚下が主な釣り座となる平塚の相模川河口。ボトムは砂地に貝殻や岩が混在した起伏のある地形で、橋脚から500メートルほど上流にゴツゴツとした変化のある底質が広がります。常連が多く足を運ぶのは7月から秋にかけてで、干潮から上げ潮いっぱいの時間帯が本命。流れが緩んで川の水がゆっくり逆流し始めた瞬間にウキが消し込まれることが多く、満潮後は川の流れが強まり釣りにくくなります。フグのエサ取りが激しい日はコーンや練りエサが頼りになります。
breakwater	福江漁港	fukue-gyoko	アジはサビキ釣りで狙え、夕方以降に反応が上向く傾向があります。港内は投げ釣り禁止のため、いずれの魚種も仕掛けは足元主体になります。
breakwater	稲毛海浜公園	inage-kaihin-koen	東京湾に面した稲毛海浜公園では、砂浜での釣りは禁止されており、メインとなるのは検見川浜の東突堤と小堤防エリアです。突堤の入り口付近はゴロタ石が積まれた地形で、メバルの好ポイントとして地元アングラーに知られています。水深は3〜7mで徐々に深くなる砂地底。メバルは夜行性のため夜間が狙い目で、2〜5月の春先が特に乗りやすい時期です。常夜灯がないため、ヘッドライトは必携です。
breakwater	箱作漁港	hakozukuri-fishing-port	阪南市・箱作に位置する下荘漁港は、西鳥取漁港とピチピチビーチの間にひっそりと佇む小規模漁港です。波止の曲がり角から先150mほどの小さなテトラ帯がメインの釣り場で、テトラ際にチヌやメバル・ガシラが居着いています。漁港内には常夜灯が等間隔に並んでおり、常連たちは日没後から潮が動き出す時間帯を中心に通います。漁港へ向かう道が細く分かりにくいこともあり、大阪湾南部のなかでも人が少なく静かに竿を出せる場所として知られています。
breakwater	苅屋漁港	kariya-gyoko	常滑市南寄りに位置する小さな漁港で、右手に境川が流れ込むコの字型の堤防が目印です。港全体の水深が浅く、干潮時にはほぼ釣りが成立しないほど潮が引いてしまうため、地元の常連たちは満潮前後の短い時間帯に的を絞って訪れます。アオリイカは防波堤外側のテトラポッド際に入ることが多く、秋の夕マズメから夜間にかけて活性が上がります。また、5月〜10月には航路付近で40cmオーバーのクロダイの釣果報告も出ている静かな一帯です。
breakwater	若洲海浜公園	wakasu-kaihin-koen	東京湾に突き出た全長570mの防波堤と、延長480mの人工磯が並ぶ江東区若洲の釣り場です。クロダイは防波堤際のヘチ釣りと人工磯のウキフカセ釣りどちらにも実績があります。防波堤の底質は足元から約1m先まで捨て石が入り、その先は砂泥底。水深は奥に進むほど深くなる構造です。常連勢は夕マズメ以降の時合いを狙って通い、人工磯では荒川河口寄りの南側が春先から夏場にかけてクロダイの数釣りで知られています。
breakwater	衣奈漁港	kina-gyoko	和歌山県中紀・由良町に位置する衣奈漁港は、東西に波止を持つ規模感のある漁港です。メインとなる大波止は外海に面して潮通しが良く、根元側のテトラ帯ではカサゴやメバルが腰を落ち着けており、秋から冬にかけて根魚狙いの常連が多く集まります。アオリイカはヤエン釣りとエギングの両方で実績があり、春（3〜6月）と秋（9〜11月）の2シーズン楽しめます。夜間は常夜灯周りでの釣果報告も多く、朝マズメ・夕マズメとあわせて時間帯を絞った釣行が定番です。
breakwater	西浦海水浴場	nishiura-beach	蒲郡市・西浦半島に位置する海水浴場には、3本の石積み波止が設置されており、それぞれが主な釣り座となっています。底質は砂泥混じりで、三河湾の奥に位置するぶん水深は全体的に浅めです。シロギスは夏場が本番で、石積み波止からの投げ釣りが常連のスタイル。クロダイは西側堤防まわりに実績が多く、ウキフカセやダンゴ釣りで狙います。
breakwater	見物堤防	kenbutsu-breakwater	千葉県内房・見物漁港に延びるL字形の堤防で、3本ある堤防のうち一番奥のL字堤防がメインポイントです。曲がり角より先の先端側が好釣り座で、底質は岩礁と砂地が入り混じっています。水深は曲がり角付近で約2メートルと全体的に浅めですが、アオリイカの魚影は濃く、堤防際に小型の群れが目視できることもあります。クロダイは潮が満ちている時間帯、とくに濁りが入った日の夜釣りウキ釣りで実績があります。ヒラメは砂地が絡む先端エリアが狙い目です。
breakwater	観音山下	kannonyama-shita	宮川港から歩いて10分ほどの観音山下は、沈み根が荒く点在する地磯です。メインポイントの水深は5〜8mで、外向きの磯とワンド状の地形が混在しています。地元のフカセ師の間では先端よりもワンド際の釣り座を好む人もいて、曇天や夕まずめに化けやすいと言われています。冬場は寒メジナ狙いの釣り人で早朝から釣り座が埋まります。
